,L400T,L400T,L400T,L400T,L401T,L401T,L401T,L401T,L404T,L404T,L404T,L404T,L406T,L406T,L406T,L406T,L413T,L413T,L413T,L413T,L414T,L414T,L414T,L414T,L417T,L417T,L417T,L417T,L420T,L420T,L420T,L420T,L439T,L439T,L439T,L439T,L440T,L440T,L440T,L440T,L441T,L441T,L441T,L441T,L442T,L442T,L442T,L442T,L444T,L444T,L444T,L444T,L446T,L446T,L446T,L446T,L447T,L447T,L447T,L447T,L452T,L452T,L452T,L452T,L455T,L455T,L455T,L455T,L456T,L456T,L456T,L456T,L457T,L457T,L457T,L457T,L458T,L458T,L458T,L458T,L459T,L459T,L459T,L459T,L462T,L462T,L462T,L462T,L464T,L464T,L464T,L464T,L466T,L466T,L466T,L466T,L468T,L468T,L468T,L468T
,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm,rpk,rpkm,rpm,tpm
ENSG00000000003,1419.5850992638857,9156.900317127025,41050.38412168046,1414.1247776575226,1327.9054204773588,7847.2595895103905,35179.264739775084,1322.7977374913942,709.1233548962748,3430.7882904016315,15380.223905870514,706.3957680976218,806.8257863038144,4696.773174899812,21055.63414307586,803.722394844007,1196.2971224626367,7002.3596215370735,31391.5781833507,1191.6956603672681,967.2094579522641,5799.487081110862,25999.10058462,963.4891634071369,521.971893821102,2438.756325320989,10932.944606413994,519.964170288907,653.8032567477136,4273.754628010756,19159.241997372224,651.2884543234129,921.7042159268348,6467.418979944811,28993.439287092588,918.1589536896425,2568.8155253178675,18584.03586360022,83312.23277651978,2558.9347799346374,374.30292215034575,3220.862924227668,14439.128489312636,372.8631956174298,991.5235333482043,6235.957845222384,27955.799020131948,987.7097166385432,1013.8300245371403,5819.118058000851,26087.106254017817,1009.9304076765305,806.8257863038144,4749.917793394684,21293.881467788367,803.722394844007,1086.5491858130715,9883.470253720996,44307.59714743123,1082.3698604603696,618.1128708454161,3920.220144510576,17574.34690784091,615.735348662633,1147.2228418469774,6424.247477821765,28799.901443074978,1142.8101400836956,368.72629935311176,2545.309766700803,11410.623684119697,367.30802285793294,1021.6372964532679,6102.897793654006,27359.290808950907,1017.7076495398263,2000.2230649118894,9419.28602669076,42226.65925765467,1992.5293653763372,713.3615882221726,6630.1858691752495,29723.123251512647,710.6176993948393,1282.4001784519296,7391.653717740367,33136.78361663006,1277.4675277739,749.0519741244702,4811.299501075692,21569.055663322328,746.1708050556194,783.8501003792104,6508.8692030027105,29179.26063706115,780.8350830748799,855.4539370956949,5288.970385708778,23710.45423913245,852.1635013068197
ENSG00000000005,,,109.65690290203769,,,,5.909501888085853,,,,19.352279214684508,,,,0.0,,,,766.7903677081748,,,,5.99610253335332,,,,18.68879419899828,,,,0.0,,,,0.0,,,,21.70342986536639,,,,0.0,,,,37.73561172571242,,,,11.479474699237763,,,,11.774333131207282,,,,154.63542424683453,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,138.33411146271033,,,,0.0,,,,0.0,,,,0.0,
ENSG00000000419,1831.8440292445166,11816.137814502556,14545.665649652645,1824.797986328486,2492.2826969943135,14728.149303531598,18130.351792647398,2482.696329071306,1902.5182778229082,9204.51623086741,11330.759480197781,1895.2003920094521,2651.502843216897,15435.187668261104,19000.716019629417,2641.304047616931,2309.5044679122666,13518.364734153585,16641.10698774306,2300.6211419653596,2385.0528025995127,14301.021151848374,17604.557037925348,2375.878885969151,3034.118602761982,14176.004535592725,17450.661583314646,3022.448105958712,2651.502843216897,17332.23631180929,21335.982899837236,2641.304047616931,914.7034930950447,6418.29627123492,7900.922709890187,911.1851585835367,1377.7416734362307,9967.239927338587,12269.6723505538,1372.4422992519346,1564.5816409423232,13463.16766721443,16573.159398340962,1558.5636016269023,2125.91389114541,13370.443526426941,16459.015981031567,2117.736731805609,2108.854589764419,12104.271453786041,14900.358159610616,2100.7430476757204,2060.926076360682,12133.015090931303,14935.741576936436,2052.998887501272,3276.1982128350933,29800.958856380923,36684.98035220492,3263.5965759923656,4141.348497156783,26265.425895091634,32332.7392768578,4125.419128293846,1402.1121039805037,7851.582812907057,9665.298442688589,1396.7189908660607,2031.681559707555,14024.654400355883,17264.34956683809,2023.8668575643212,2399.675060926076,14334.805204992033,17646.145207345195,2390.4449009376262,1186.0276198212835,5585.14376852465,6875.311979053844,1181.4656585541418,1441.9171405361494,13401.588770051485,16497.355775933378,1436.370920502467,2005.6864337936636,11560.618778819107,14231.121716726324,1997.9717198425865,3055.2396425670186,19624.369837795428,24157.59927032617,3043.4879053576215,2868.3996750609263,23818.378409181638,29320.423821702596,2857.366602982654,3091.795288383428,19115.4812782218,23531.157453491032,3079.902942778811
ENSG00000000457,244.64330728510208,1578.0486701526945,12520.238148991479,243.70230618744785,165.99445424754222,980.9445407876315,7782.813986609069,165.35596973151405,243.38290899924377,1177.5035027588792,9342.312790888947,242.44675592373096,185.6566675069322,1080.762750137861,8574.771659593789,184.9425538454975,161.96117973279556,948.0173477996954,7521.5696374427835,161.33820888762003,142.29896647340559,853.2391933647464,6769.599760155898,141.75162477363656,82.80816738089236,386.8961995444249,3069.6344471854677,82.4896523261995,129.6949836148223,847.7849119486883,6726.325491400893,129.19612213646772,233.04764305520544,1635.2499249567093,12974.072904606533,232.15124376125246,211.74691202419964,1531.8780847750415,12153.92072460518,210.9324443044371,54.827325434837405,471.787125553621,3743.1590541424293,54.6164364716846,180.11091504915552,1132.7659263096177,8987.364859340507,179.4181326851432,178.72447693471136,1025.831555553261,8138.947561759574,178.03702739505462,151.75195361734308,893.3890276010566,7088.148544986783,151.16825175151325,127.67834635744896,1161.3879562422587,9214.452044826081,127.1872417145207,116.20872195613813,737.02359919668,5847.54523602646,115.76173431469701,197.63045122258634,1106.695997931348,8780.526047587315,196.87028135080794,147.7186791025964,1019.6988858771713,8090.290960549477,147.1504909076192,62.263675321401564,371.9410480245252,2950.9802750265826,62.024183027614235,168.8933703050164,795.3387753704493,6310.217843789144,168.24373533806292,95.03403075371817,883.273361219765,7007.890847917615,94.6684898842533,145.07184270229394,836.182685769996,6634.273428899149,144.51383535381373,155.78522813208974,1000.6373606624214,7939.056819495651,155.18601259540728,106.75573481220066,886.4693826369338,7033.248081841432,106.34510733682036,144.56768338795058,893.8110668650302,7091.49700450715,144.01161524832696
ENSG00000000460,116.58632387073737,752.0291291999392,4212.115152648859,116.13788381345027,193.35832886984468,1142.6514095334724,6399.990544796979,192.61459137820313,218.71094447420103,1058.1388161930247,5926.635509497131,217.86969015540055,196.5720407070166,1144.3043881351275,6409.248877944849,195.81594192742534,122.65666845206214,717.9538313298963,4021.259409278749,122.18487929531443,295.8400285663274,1773.8871447538745,9935.541897766452,294.7021033367336,167.2915550794501,781.619361027557,4377.850041115347,166.64808136784518,183.8957329048384,1202.0821729812094,6732.8622508677545,183.1883925388266,119.62149616139975,839.3607421071448,4701.259516542118,119.16138155438234,84.98482413854668,614.8207234371482,3443.610871971467,84.65793674609851,121.76397071951438,1047.774504522032,5868.584999827901,121.29561525386383,208.89126941617567,1313.7733059299983,7358.444286513922,208.0877856994438,230.3160149973219,1321.953433495511,7404.261181008357,229.43012269425856,283.6993394036779,1670.185265621172,9354.707672744185,282.6081123730053,333.86895197286196,3036.9392371276194,17009.8966671518,332.58475150252985,138.54668809141225,878.6963404730819,4921.578202989732,138.01377923313538,160.32851276557759,897.8116597634498,5028.643106335082,159.7118218445304,177.46830923049455,1225.0599470575678,6861.560763469437,176.78569144038218,127.47723620782003,761.5036630853874,4265.182016941255,126.98690511914775,200.3213711837172,943.3369335341797,5283.63016472494,199.55085090151792,176.9326905909659,1644.4628422942562,9210.636379690128,176.25213301551182,209.6054276022139,1208.1491910464047,6766.843619050913,208.7991969326043,310.8373504731298,1996.5658471097581,11182.765309661756,309.641739233104,241.74254597393323,2007.3616266477334,11243.232470853955,240.81270242482645,174.79021603285128,1080.6663412503249,6052.812177343069,174.11789931603033
ENSG00000000938,263.71732260844584,1701.0838140505703,5921.472756710034,262.7029548221414,424.5906348750359,2509.119158457596,8734.243790590892,422.9574806395697,426.6015512783683,2063.928083439134,7184.533658451624,424.96066221228756,417.6960643493249,2431.5331805203364,8464.16700139129,416.0894295331085,318.87388681413387,1866.4841597156078,6497.231359970031,317.64736367383114,66.07296753806378,396.1802880411559,1379.1035826712637,65.81882310358662,372.8813559322034,1742.175730415094,6064.513717574942,371.4470973411106,401.8960068945705,2627.0975277620782,9144.926494139796,400.3501457474682,167.76788279230107,1177.1945605185495,4097.8142651650705,167.12257692388954,257.6845733984487,1864.2130220466968,6489.32552974455,256.69341010398784,174.94972708991668,1505.4359884514222,5240.422675799401,174.27679682645328,344.7285262855501,2168.090303114761,7547.122345142483,343.4025553230606,541.5110600402184,3108.131256544554,10819.404904031591,539.4281806533079,282.3901177822465,1662.4776598645155,5787.0847339883785,281.3039265688072,71.81844297615628,653.2750234332364,2274.050356571096,71.54219902563763,261.9936799770181,1661.6267844020097,5784.122836503397,260.9859420455261,486.06722206262566,2721.8915205352628,9474.904382983252,484.1976030055155,429.76156276931914,2966.6348860616376,10326.856038380562,428.10851896941557,124.38954323470267,743.0588836137124,2586.5879738593326,123.91108871240438,571.1002585463947,2689.3783896060104,9361.726174218522,568.9035666518704,121.22953174375179,1126.7418116768915,3922.1882464472596,120.76323195527632,473.13990232691754,2727.141166081153,9493.178399128496,471.32000718090075,226.6590060327492,1455.872756912948,5067.893066813972,225.78718012491237,289.85923585176675,2406.9089900336035,8378.450194306972,288.74431526747355,516.518241884516,3193.4503618982953,11116.400709767966,514.5314953923859
ENSG00000000971,4991.99466310874,32200.392591765023,144805.1654851673,4972.793351167697,2303.535690460307,13612.748512048332,61216.530058681354,2294.675322942945,1344.0071158550145,6502.400243137268,29241.293893388294,1338.837498973565,4190.126751167445,24391.975638843454,109690.71444787901,4174.009760615302,1772.737380475873,10376.47288416123,46662.99856007305,1765.918686601135,5148.098732488325,30868.527851826264,138815.76974966272,5128.296978613005,3010.2290415832776,14064.387762499427,63247.55176795993,2998.6504340842407,1209.6953524571936,7907.4875471934,35559.97149972872,1205.0423551317328,1800.7560595952857,12635.55457036302,56822.0889029225,1793.8295940913185,3710.918390037803,26846.552338094607,120728.94586441143,3696.6446364776393,773.6268623526796,6657.030791593636,29936.66746979658,770.6511679234005,5665.77718478986,35633.59466160502,160244.2751932378,5643.9842217649675,1492.10584834334,8564.295667321036,38513.637615942695,1486.366581421678,3284.634200578163,19337.188645882,86959.33734053138,3272.00011537699,138.0920613742495,1256.113205630999,5648.741085722602,137.56090120161878,5743.606849010452,36427.3328281345,163813.71572812085,5721.514520348811,7674.894374027129,42978.06757884346,193272.36990205906,7645.373500922174,2150.544807649544,14845.164861419556,66758.70638180374,2142.2729074409904,275.7393818100956,1647.168981315012,7407.318908973609,274.6787721256156,3417.1670002223705,16091.841925381064,72365.01313843865,3404.0231381083345,1041.8056482099178,9682.83855092727,43543.72496351993,1037.7984253294428,4090.949521903491,23579.911131304958,106038.8603574784,4075.2140087056046,1364.46519902157,8764.212575450394,39412.663951800416,1359.2168917441754,1522.7929730931733,12644.841507732199,56863.8522602717,1516.9356705775933,931.2875250166778,5757.822749773887,25892.92890573317,927.7054013403855
ENSG00000001036,1093.9203354297695,7056.230353222749,16829.109392436254,1089.7126575341053,1810.482180293501,10699.047862790236,25517.229152754713,1803.5183040368977,1428.092243186583,6909.209958617971,16478.46575130386,1422.5991995251677,1135.4297693920334,6609.67481876573,15764.074442756268,1131.0624287475496,1488.4696016771488,8712.550787728713,20779.433628732982,1482.7443212901776,2072.9559748427673,12429.656572284619,29644.730924898817,2064.9825139320105,3758.0712788259957,17558.45517878633,41876.915601405395,3743.616155415172,820.5450733752621,5363.705776372634,12792.438276648734,817.3889117647542,596.2264150943396,4183.604638770232,9977.897063467004,593.9330774294739,758.0712788259958,5484.248944316204,13079.933732194144,755.1554177162369,851.1530398322851,7324.140706917402,17468.075585998005,847.8791471039607,1041.0901467505241,6547.695591540456,15616.253985823989,1037.0856759897213,1054.0880503144654,6050.188552176884,14429.699696941869,1050.0335841474666,1223.4800838574424,7202.831043367473,17178.752038431423,1218.774064654856,565.1991614255766,5141.1654182940665,12261.67952263135,563.0251676335661,1312.3689727463313,8323.358931119034,19851.21105071889,1307.3210494755651,875.8909853249476,4904.836486921314,11698.035021307334,872.5219400493468,1175.6813417190776,8115.703183785439,19355.952093328273,1171.1591765908897,848.6373165618448,5069.4574530880445,12090.656025614986,845.373100363752,1758.0712788259957,8278.96474201567,19745.330909707376,1751.3089969492153,758.9098532494759,7053.524423052391,16822.655748979952,755.9907666296399,1833.5429769392033,10568.397439315726,25205.627892768007,1826.490399155478,1429.769392033543,9183.673496868974,21903.0612900325,1424.2698973519734,1063.3123689727463,8829.444721931332,21058.225661806224,1059.2224221948986,1108.1761006289307,6851.462509220991,16340.738084492064,1103.9135890619546
ENSG00000001084,549.4764397905759,3544.346153239561,13539.402305375123,547.3629222015765,581.4136125654451,3435.8648412143143,13125.00369343868,579.1772511718443,1174.34554973822,5681.565743264052,21703.581139268677,1169.8285226280475,2485.0785340314137,14466.382203311236,55261.58001664891,2475.519876350436,767.5392670157069,4492.684860957534,17162.056168857776,764.5869880395533,1089.2670157068062,6531.356712377791,24949.782641283167,1085.07723643676,299.4764397905759,1399.2133876736932,5344.995140913508,298.3245273933318,12914.397905759162,84418.31276929266,322477.954778698,12864.72369746087,309.68586387434556,2173.0053950415436,8300.880609058695,308.4946817362863,685.6020942408377,4959.97232263478,18947.09427246486,682.9649801076363,1329.5811518324608,11440.997072870796,43704.60881836643,1324.467023278612,1953.1413612565445,12283.830675634395,46924.23318092339,1945.6287577636785,7262.565445026178,41685.21813886823,159237.53329047663,7234.630562476576,939.2670157068063,5529.6213710434195,21123.15363738586,935.6541995518132,562.041884816754,5112.44619430172,19529.54446223257,559.8800352390589,2184.8167539267015,13856.632105222208,52932.334641948844,2176.4130293922613,875.6544502617801,4903.511931893693,18731.41557983391,872.2863147995583,5714.659685863874,39448.173719420665,150692.02360818692,5692.678700171707,16985.86387434555,101467.5085981383,387605.8828448884,16920.529094793466,2135.3403141361255,10055.569069271714,38412.27384461795,2127.126896807174,543.979057591623,5055.896364927301,19313.524114022286,541.8866852476779,1094.2408376963351,6307.118083705596,24093.19107975538,1090.031927014097,8197.905759162304,52656.666361537355,201148.46550107267,8166.373164204178,1806.544502617801,15001.033834472059,57303.94924768326,1799.5957723263834,9644.240837696336,59626.94421209163,227774.92689019,9607.145029456064
